y,pred
106.0,111.0
154.0,107.0
134.0,139.0
115.0,134.0
126.0,121.0
138.0,124.0
126.0,132.0
126.0,127.0
103.0,126.0
110.0,110.0
111.0,110.0
91.0,109.0
98.0,96.0
95.0,98.0
63.0,95.0
124.0,73.0
220.0,109.0
161.0,184.0
80.0,167.0
62.0,110.0
51.0,77.0
38.0,55.0
57.0,42.0
23.0,52.0
24.0,32.0
27.0,27.0
23.0,27.0
24.0,24.0
18.0,25.0
16.0,21.0
6.0,18.0
13.0,10.0
8.0,13.0
10.0,10.0
5.0,11.0
4.0,7.0
9.0,6.0
3.0,9.0
9.0,5.0
5.0,9.0
10.0,7.0
7.0,10.0
3.0,9.0
2.0,5.0
6.0,4.0
1.0,6.0
9.0,4.0
4.0,8.0
5.0,6.0
9.0,6.0
9.0,9.0
7.0,10.0
14.0,9.0
12.0,13.0
12.0,13.0
22.0,13.0
22.0,20.0
23.0,22.0
41.0,23.0
44.0,36.0
41.0,42.0
65.0,42.0
81.0,59.0
67.0,74.0
80.0,70.0
119.0,78.0
111.0,106.0
105.0,109.0
104.0,107.0
104.0,105.0
105.0,103.0
115.0,104.0
124.0,111.0
109.0,119.0
92.0,112.0
94.0,98.0
111.0,95.0
97.0,105.0
95.0,99.0
104.0,96.0
110.0,101.0
90.0,106.0
112.0,95.0
110.0,107.0
89.0,108.0
91.0,95.0
101.0,93.0
94.0,98.0
113.0,95.0
91.0,107.0
116.0,96.0
109.0,110.0
106.0,108.0
87.0,107.0
118.0,93.0
112.0,110.0
102.0,110.0
106.0,105.0
91.0,106.0
84.0,94.0
92.0,87.0
94.0,90.0
107.0,92.0
122.0,102.0
125.0,116.0
86.0,122.0
94.0,97.0
103.0,95.0
139.0,99.0
119.0,126.0
107.0,121.0
113.0,112.0
93.0,112.0
114.0,98.0
117.0,109.0
106.0,114.0
97.0,108.0
100.0,100.0
88.0,99.0
77.0,91.0
105.0,81.0
97.0,98.0
111.0,96.0
97.0,107.0
89.0,100.0
128.0,92.0
109.0,116.0
134.0,110.0
124.0,127.0
107.0,125.0
142.0,112.0
140.0,132.0
138.0,136.0
142.0,138.0
139.0,141.0
120.0,138.0
142.0,125.0
166.0,137.0
150.0,155.0
149.0,151.0
144.0,150.0
99.0,145.0
102.0,112.0
133.0,105.0
124.0,123.0
112.0,122.0
100.0,116.0
116.0,105.0
146.0,112.0
133.0,135.0
133.0,133.0
160.0,133.0
189.0,151.0
139.0,176.0
171.0,150.0
104.0,165.0
88.0,120.0
88.0,98.0
75.0,89.0
129.0,78.0
214.0,113.0
165.0,182.0
80.0,170.0
61.0,110.0
66.0,76.0
47.0,66.0
47.0,51.0
48.0,49.0
32.0,49.0
41.0,37.0
24.0,40.0
29.0,29.0
22.0,30.0
28.0,25.0
15.0,27.0
17.0,19.0
11.0,18.0
11.0,14.0
15.0,12.0
10.0,15.0
16.0,12.0
13.0,16.0
9.0,14.0
4.0,11.0
10.0,7.0
7.0,10.0
3.0,8.0
4.0,5.0
5.0,5.0
6.0,6.0
2.0,7.0
5.0,5.0
11.0,5.0
13.0,10.0
8.0,13.0
8.0,11.0
8.0,9.0
11.0,9.0
14.0,11.0
21.0,14.0
17.0,19.0
18.0,18.0
21.0,19.0
45.0,21.0
40.0,38.0
57.0,39.0
74.0,53.0
78.0,68.0
96.0,75.0
106.0,90.0
115.0,101.0
119.0,111.0
126.0,116.0
97.0,123.0
134.0,105.0
119.0,125.0
142.0,119.0
137.0,135.0
144.0,136.0
126.0,141.0
145.0,130.0
134.0,140.0
126.0,135.0
112.0,128.0
147.0,117.0
142.0,137.0
126.0,139.0
132.0,130.0
95.0,131.0
111.0,105.0
114.0,109.0
129.0,111.0
125.0,123.0
98.0,124.0
103.0,106.0
117.0,104.0
125.0,112.0
98.0,120.0
143.0,105.0
150.0,131.0
113.0,142.0
128.0,122.0
136.0,127.0
105.0,131.0
91.0,112.0
125.0,98.0
117.0,116.0
116.0,115.0
110.0,116.0
130.0,112.0
121.0,124.0
125.0,121.0
131.0,124.0
137.0,128.0
122.0,133.0
119.0,125.0
127.0,121.0
137.0,124.0
100.0,132.0
120.0,110.0
106.0,117.0
108.0,108.0
107.0,107.0
117.0,107.0
113.0,113.0
116.0,112.0
113.0,114.0
120.0,113.0
127.0,118.0
110.0,123.0
138.0,113.0
136.0,131.0
141.0,133.0
146.0,139.0
155.0,143.0
161.0,151.0
149.0,157.0
147.0,151.0
143.0,147.0
144.0,143.0
136.0,142.0
175.0,137.0
159.0,163.0
139.0,158.0
124.0,145.0
98.0,130.0
116.0,106.0
111.0,112.0
112.0,110.0
121.0,111.0
104.0,118.0
122.0,108.0
96.0,118.0
116.0,102.0
130.0,112.0
119.0,123.0
125.0,120.0
137.0,124.0
168.0,132.0
187.0,156.0
149.0,176.0
144.0,157.0
192.0,149.0
233.0,177.0
210.0,213.0
96.0,211.0
98.0,132.0
118.0,109.0
87.0,111.0
66.0,92.0
77.0,75.0
72.0,76.0
77.0,72.0
75.0,76.0
53.0,75.0
64.0,60.0
45.0,63.0
41.0,50.0
33.0,44.0
37.0,36.0
19.0,37.0
21.0,24.0
17.0,23.0
15.0,19.0
16.0,17.0
22.0,17.0
15.0,21.0
9.0,17.0
8.0,12.0
8.0,10.0
8.0,9.0
9.0,9.0
12.0,10.0
5.0,12.0
8.0,8.0
3.0,9.0
5.0,5.0
5.0,6.0
8.0,6.0
7.0,8.0
8.0,8.0
5.0,9.0
6.0,7.0
5.0,7.0
9.0,6.0
8.0,9.0
11.0,9.0
14.0,11.0
18.0,14.0
18.0,17.0
22.0,18.0
8.0,22.0
27.0,13.0
28.0,23.0
41.0,26.0
30.0,37.0
41.0,33.0
48.0,39.0
44.0,46.0
65.0,45.0
61.0,60.0
74.0,60.0
92.0,71.0
83.0,85.0
74.0,84.0
86.0,78.0
92.0,83.0
112.0,88.0
119.0,104.0
114.0,115.0
116.0,114.0
103.0,115.0
124.0,106.0
113.0,118.0
137.0,114.0
133.0,129.0
133.0,131.0
135.0,132.0
149.0,133.0
113.0,143.0
148.0,121.0
135.0,140.0
125.0,135.0
117.0,127.0
132.0,120.0
109.0,127.0
164.0,114.0
129.0,148.0
152.0,133.0
147.0,147.0
157.0,146.0
146.0,153.0
172.0,147.0
143.0,164.0
134.0,148.0
137.0,138.0
121.0,136.0
144.0,124.0
134.0,137.0
128.0,134.0
133.0,129.0
163.0,131.0
130.0,152.0
121.0,136.0
139.0,126.0
144.0,134.0
139.0,139.0
120.0,139.0
135.0,126.0
126.0,131.0
121.0,126.0
115.0,122.0
134.0,117.0
151.0,128.0
124.0,143.0
151.0,129.0
164.0,145.0
150.0,156.0
144.0,151.0
163.0,146.0
143.0,157.0
155.0,146.0
165.0,152.0
145.0,159.0
138.0,148.0
175.0,141.0
169.0,163.0
157.0,165.0
136.0,159.0
137.0,142.0
109.0,138.0
116.0,116.0
121.0,115.0
102.0,118.0
102.0,106.0
103.0,103.0
125.0,102.0
134.0,117.0
121.0,128.0
139.0,123.0
155.0,134.0
163.0,147.0
132.0,157.0
181.0,140.0
163.0,168.0
104.0,162.0
115.0,121.0
108.0,117.0
210.0,108.0
115.0,177.0
115.0,132.0
217.0,123.0
187.0,187.0
104.0,183.0
94.0,130.0
66.0,106.0
65.0,75.0
73.0,67.0
57.0,70.0
57.0,60.0
40.0,58.0
30.0,45.0
32.0,35.0
31.0,33.0
27.0,31.0
17.0,29.0
19.0,21.0
25.0,20.0
14.0,23.0
17.0,17.0
13.0,18.0
11.0,15.0
11.0,13.0
7.0,12.0
5.0,9.0
10.0,7.0
4.0,10.0
14.0,6.0
8.0,12.0
5.0,10.0
7.0,8.0
10.0,8.0
11.0,10.0
10.0,11.0
6.0,11.0
9.0,8.0
8.0,9.0
12.0,9.0
14.0,12.0
12.0,14.0
11.0,14.0
12.0,12.0
22.0,13.0
22.0,20.0
34.0,22.0
28.0,31.0
33.0,29.0
36.0,33.0
31.0,35.0
37.0,33.0
33.0,36.0
50.0,34.0
41.0,46.0
35.0,43.0
50.0,38.0
68.0,47.0
68.0,61.0
59.0,66.0
67.0,62.0
81.0,66.0
90.0,76.0
79.0,86.0
102.0,82.0
105.0,96.0
115.0,101.0
118.0,111.0
122.0,116.0
127.0,120.0
143.0,125.0
127.0,137.0
138.0,129.0
134.0,135.0
137.0,133.0
145.0,135.0
148.0,141.0
143.0,145.0
142.0,143.0
155.0,142.0
153.0,150.0
178.0,151.0
175.0,169.0
170.0,172.0
154.0,170.0
161.0,158.0
140.0,159.0
142.0,144.0
152.0,142.0
149.0,147.0
138.0,147.0
176.0,140.0
151.0,164.0
142.0,153.0
146.0,146.0
115.0,145.0
132.0,122.0
118.0,129.0
123.0,120.0
127.0,121.0
129.0,125.0
110.0,127.0
111.0,115.0
135.0,112.0
124.0,127.0
127.0,123.0
124.0,126.0
130.0,124.0
137.0,127.0
112.0,133.0
125.0,118.0
134.0,123.0
155.0,129.0
147.0,146.0
184.0,146.0
153.0,172.0
132.0,158.0
120.0,140.0
129.0,125.0
126.0,126.0
127.0,125.0
109.0,126.0
117.0,113.0
128.0,115.0
94.0,123.0
102.0,102.0
82.0,102.0
88.0,87.0
83.0,87.0
92.0,84.0
81.0,89.0
94.0,83.0
81.0,91.0
92.0,84.0
86.0,89.0
119.0,87.0
160.0,109.0
110.0,144.0
82.0,120.0
66.0,95.0
58.0,74.0
43.0,61.0
53.0,48.0
42.0,51.0
31.0,45.0
31.0,36.0
34.0,33.0
46.0,33.0
27.0,42.0
18.0,32.0
21.0,24.0
23.0,22.0
18.0,23.0
11.0,20.0
13.0,15.0
11.0,14.0
11.0,12.0
9.0,12.0
4.0,11.0
3.0,7.0
3.0,5.0
8.0,5.0
4.0,8.0
1.0,6.0
6.0,4.0
1.0,6.0
4.0,4.0
5.0,5.0
3.0,6.0
6.0,5.0
1.0,6.0
5.0,3.0
3.0,5.0
2.0,4.0
3.0,4.0
4.0,4.0
6.0,5.0
5.0,6.0
11.0,6.0
7.0,10.0
21.0,9.0
13.0,19.0
17.0,16.0
18.0,18.0
20.0,19.0
30.0,20.0
30.0,28.0
32.0,30.0
43.0,33.0
48.0,40.0
70.0,46.0
71.0,63.0
78.0,69.0
83.0,76.0
93.0,81.0
97.0,89.0
110.0,95.0
102.0,105.0
99.0,103.0
125.0,101.0
109.0,117.0
113.0,111.0
126.0,113.0
119.0,122.0
117.0,119.0
116.0,118.0
108.0,116.0
110.0,110.0
96.0,109.0
99.0,99.0
95.0,99.0
121.0,95.0
98.0,113.0
81.0,102.0
103.0,88.0
89.0,98.0
88.0,91.0
89.0,89.0
85.0,89.0
112.0,86.0
147.0,104.0
110.0,133.0
95.0,117.0
105.0,103.0
88.0,104.0
76.0,91.0
110.0,81.0
86.0,101.0
105.0,89.0
78.0,101.0
95.0,85.0
106.0,92.0
99.0,101.0
110.0,99.0
70.0,107.0
91.0,81.0
100.0,89.0
97.0,95.0
97.0,96.0
102.0,97.0
118.0,100.0
102.0,112.0
108.0,105.0
90.0,107.0
103.0,94.0
93.0,100.0
93.0,94.0
98.0,93.0
90.0,96.0
88.0,92.0
112.0,90.0
87.0,105.0
84.0,92.0
101.0,87.0
106.0,96.0
118.0,102.0
108.0,113.0
110.0,110.0
131.0,110.0
123.0,124.0
115.0,122.0
116.0,117.0
152.0,116.0
126.0,140.0
121.0,129.0
133.0,124.0
106.0,129.0
86.0,112.0
113.0,94.0
103.0,106.0
107.0,102.0
92.0,106.0
92.0,96.0
111.0,93.0
97.0,105.0
92.0,99.0
111.0,94.0
100.0,106.0
96.0,101.0
81.0,98.0
87.0,86.0
158.0,86.0
211.0,135.0
100.0,186.0
67.0,127.0
55.0,89.0
62.0,63.0
117.0,60.0
197.0,99.0
127.0,167.0
49.0,139.0
36.0,79.0
43.0,49.0
37.0,42.0
25.0,37.0
32.0,29.0
26.0,32.0
20.0,28.0
37.0,23.0
16.0,33.0
7.0,22.0
9.0,13.0
5.0,11.0
15.0,7.0
7.0,13.0
6.0,10.0
6.0,8.0
4.0,8.0
9.0,6.0
4.0,9.0
5.0,7.0
3.0,7.0
1.0,5.0
8.0,3.0
2.0,8.0
4.0,5.0
2.0,5.0
5.0,4.0
6.0,5.0
5.0,7.0
7.0,6.0
7.0,8.0
7.0,8.0
9.0,8.0
8.0,9.0
11.0,9.0
14.0,11.0
18.0,14.0
22.0,17.0
20.0,21.0
32.0,21.0
39.0,29.0
45.0,37.0
65.0,43.0
66.0,59.0
87.0,64.0
71.0,81.0
79.0,74.0
91.0,78.0
106.0,87.0
118.0,100.0
122.0,113.0
125.0,119.0
145.0,123.0
139.0,138.0
137.0,138.0
126.0,137.0
111.0,129.0
117.0,116.0
127.0,116.0
116.0,123.0
103.0,117.0
117.0,107.0
116.0,113.0
105.0,114.0
112.0,107.0
98.0,111.0
124.0,101.0
139.0,117.0
102.0,131.0
99.0,110.0
87.0,103.0
90.0,91.0
90.0,89.0
104.0,89.0
116.0,99.0
109.0,111.0
100.0,109.0
109.0,103.0
94.0,107.0
123.0,97.0
92.0,115.0
103.0,98.0
97.0,102.0
112.0,98.0
97.0,107.0
106.0,100.0
99.0,104.0
99.0,100.0
112.0,99.0
108.0,108.0
81.0,107.0
106.0,89.0
87.0,101.0
100.0,90.0
101.0,97.0
102.0,100.0
99.0,101.0
87.0,100.0
92.0,91.0
96.0,91.0
101.0,94.0
94.0,99.0
78.0,95.0
77.0,83.0
85.0,79.0
74.0,83.0
99.0,76.0
96.0,92.0
118.0,95.0
107.0,111.0
104.0,108.0
136.0,106.0
146.0,126.0
135.0,139.0
131.0,136.0
127.0,133.0
119.0,128.0
121.0,121.0
124.0,121.0
111.0,122.0
105.0,114.0
112.0,108.0
102.0,110.0
84.0,104.0
90.0,90.0
101.0,89.0
84.0,97.0
90.0,88.0
99.0,90.0
82.0,95.0
93.0,86.0
174.0,91.0
129.0,148.0
107.0,134.0
113.0,117.0
159.0,114.0
69.0,143.0
65.0,91.0
61.0,75.0
78.0,64.0
52.0,72.0
160.0,58.0
230.0,129.0
113.0,197.0
63.0,140.0
38.0,91.0
35.0,52.0
41.0,37.0
27.0,39.0
32.0,31.0
29.0,33.0
21.0,30.0
14.0,24.0
12.0,18.0
17.0,14.0
18.0,17.0
14.0,18.0
7.0,16.0
13.0,11.0
5.0,13.0
1.0,8.0
7.0,4.0
11.0,7.0
5.0,10.0
3.0,7.0
8.0,6.0
2.0,8.0
2.0,4.0
10.0,4.0
3.0,9.0
4.0,5.0
2.0,5.0
8.0,4.0
8.0,7.0
8.0,9.0
10.0,9.0
12.0,10.0
15.0,12.0
12.0,15.0
17.0,14.0
16.0,17.0
22.0,17.0
22.0,22.0
30.0,22.0
42.0,28.0
51.0,38.0
57.0,48.0
66.0,55.0
75.0,63.0
86.0,71.0
94.0,82.0
94.0,90.0
101.0,93.0
133.0,99.0
120.0,122.0
128.0,120.0
119.0,126.0
124.0,121.0
135.0,123.0
150.0,130.0
115.0,143.0
131.0,123.0
126.0,129.0
115.0,126.0
114.0,117.0
142.0,115.0
105.0,133.0
117.0,113.0
111.0,116.0
122.0,111.0
111.0,118.0
97.0,113.0
117.0,102.0
110.0,112.0
89.0,109.0
118.0,95.0
87.0,111.0
118.0,93.0
119.0,111.0
107.0,115.0
111.0,110.0
126.0,111.0
121.0,120.0
125.0,120.0
101.0,124.0
99.0,108.0
104.0,101.0
124.0,102.0
125.0,117.0
131.0,122.0
99.0,128.0
98.0,108.0
105.0,101.0
110.0,103.0
87.0,107.0
125.0,93.0
95.0,115.0
105.0,100.0
89.0,104.0
101.0,93.0
99.0,98.0
95.0,98.0
112.0,96.0
92.0,107.0
85.0,96.0
86.0,89.0
95.0,87.0
95.0,92.0
92.0,93.0
122.0,93.0
106.0,113.0
102.0,108.0
104.0,104.0
126.0,104.0
126.0,118.0
129.0,123.0
128.0,127.0
128.0,128.0
120.0,127.0
155.0,121.0
130.0,144.0
138.0,133.0
136.0,137.0
124.0,135.0
160.0,127.0
133.0,149.0
117.0,136.0
115.0,123.0
98.0,117.0
119.0,102.0
97.0,113.0
128.0,101.0
176.0,120.0
130.0,158.0
129.0,138.0
125.0,133.0
129.0,127.0
128.0,126.0
130.0,127.0
103.0,128.0
125.0,110.0
192.0,120.0
101.0,168.0
91.0,120.0
107.0,102.0
151.0,104.0
90.0,134.0
74.0,103.0
56.0,85.0
51.0,64.0
41.0,54.0
48.0,45.0
32.0,47.0
36.0,37.0
29.0,36.0
24.0,31.0
26.0,26.0
20.0,26.0
13.0,22.0
23.0,17.0
12.0,22.0
8.0,15.0
7.0,11.0
13.0,9.0
9.0,12.0
6.0,11.0
10.0,9.0
6.0,11.0
2.0,8.0
3.0,5.0
2.0,5.0
5.0,3.0
2.0,5.0
9.0,4.0
6.0,9.0
6.0,8.0
5.0,8.0
8.0,6.0
7.0,8.0
5.0,8.0
7.0,7.0
10.0,8.0
8.0,10.0
12.0,9.0
20.0,12.0
22.0,18.0
17.0,21.0
31.0,20.0
38.0,29.0
33.0,35.0
59.0,34.0
80.0,52.0
75.0,71.0
67.0,75.0
104.0,71.0
111.0,94.0
122.0,105.0
115.0,117.0
97.0,116.0
110.0,103.0
133.0,108.0
138.0,124.0
131.0,133.0
125.0,132.0
135.0,127.0
137.0,132.0
128.0,134.0
117.0,129.0
136.0,121.0
135.0,130.0
114.0,133.0
105.0,120.0
115.0,109.0
103.0,112.0
94.0,104.0
115.0,97.0
104.0,109.0
98.0,105.0
104.0,100.0
96.0,103.0
99.0,97.0
128.0,98.0
138.0,118.0
109.0,131.0
121.0,116.0
129.0,120.0
117.0,125.0
120.0,119.0
115.0,120.0
105.0,116.0
104.0,108.0
117.0,105.0
115.0,112.0
113.0,113.0
117.0,113.0
115.0,116.0
110.0,114.0
113.0,111.0
97.0,112.0
113.0,101.0
107.0,109.0
101.0,107.0
106.0,103.0
116.0,105.0
111.0,112.0
108.0,111.0
108.0,109.0
91.0,108.0
99.0,95.0
101.0,97.0
99.0,99.0
79.0,98.0
104.0,85.0
103.0,98.0
111.0,100.0
121.0,108.0
121.0,117.0
125.0,119.0
130.0,123.0
133.0,128.0
136.0,131.0
142.0,134.0
139.0,139.0
136.0,138.0
142.0,136.0
149.0,139.0
147.0,145.0
130.0,146.0
119.0,135.0
113.0,123.0
121.0,115.0
112.0,118.0
112.0,113.0
109.0,112.0
118.0,110.0
121.0,115.0
116.0,118.0
127.0,117.0
139.0,124.0
106.0,133.0
143.0,114.0
132.0,134.0
137.0,131.0
176.0,135.0
114.0,163.0
171.0,128.0
132.0,158.0
93.0,138.0
115.0,107.0
234.0,112.0
246.0,194.0
102.0,228.0
69.0,143.0
76.0,94.0
74.0,77.0
72.0,72.0
41.0,72.0
75.0,51.0
70.0,68.0
48.0,68.0
46.0,55.0
44.0,50.0
32.0,45.0
31.0,36.0
30.0,33.0
22.0,31.0
19.0,25.0
11.0,21.0
3.0,15.0
13.0,7.0
10.0,12.0
11.0,11.0
13.0,12.0
6.0,13.0
8.0,9.0
5.0,9.0
7.0,7.0
7.0,8.0
4.0,8.0
5.0,6.0
21.0,6.0
23.0,17.0
10.0,22.0
6.0,14.0
12.0,9.0
14.0,12.0
10.0,14.0
17.0,12.0
9.0,17.0
15.0,12.0
10.0,15.0
21.0,12.0
23.0,19.0
29.0,22.0
33.0,28.0
58.0,32.0
40.0,51.0
44.0,44.0
51.0,45.0
45.0,49.0
68.0,47.0
64.0,62.0
79.0,63.0
72.0,75.0
77.0,73.0
101.0,76.0
103.0,93.0
132.0,99.0
113.0,122.0
107.0,116.0
121.0,110.0
102.0,117.0
104.0,105.0
127.0,105.0
106.0,119.0
109.0,109.0
108.0,109.0
116.0,108.0
110.0,113.0
130.0,111.0
109.0,124.0
118.0,113.0
95.0,116.0
102.0,101.0
111.0,101.0
108.0,108.0
127.0,107.0
158.0,121.0
118.0,146.0
128.0,126.0
162.0,128.0
127.0,150.0
117.0,132.0
138.0,122.0
134.0,132.0
123.0,132.0
108.0,125.0
106.0,113.0
134.0,107.0
123.0,125.0
113.0,123.0
117.0,116.0
118.0,117.0
111.0,116.0
109.0,112.0
115.0,110.0
114.0,113.0
108.0,113.0
117.0,109.0
124.0,114.0
114.0,120.0
128.0,115.0
114.0,124.0
106.0,116.0
117.0,109.0
90.0,114.0
118.0,96.0
104.0,112.0
113.0,105.0
121.0,111.0
94.0,118.0
122.0,101.0
128.0,116.0
127.0,123.0
121.0,125.0
149.0,122.0
142.0,140.0
128.0,140.0
137.0,132.0
123.0,135.0
144.0,125.0
140.0,138.0
146.0,138.0
127.0,143.0
113.0,132.0
107.0,118.0
101.0,109.0
99.0,103.0
86.0,99.0
112.0,89.0
90.0,105.0
112.0,94.0
102.0,107.0
104.0,103.0
116.0,104.0
111.0,112.0
113.0,110.0
147.0,112.0
109.0,136.0
117.0,116.0
111.0,117.0
89.0,112.0
146.0,95.0
231.0,131.0
135.0,198.0
179.0,154.0
213.0,174.0
157.0,198.0
99.0,167.0
81.0,121.0
56.0,92.0
58.0,65.0
60.0,59.0
61.0,59.0
74.0,60.0
50.0,70.0
26.0,56.0
44.0,36.0
32.0,41.0
17.0,34.0
27.0,23.0
24.0,26.0
18.0,24.0
23.0,21.0
15.0,23.0
20.0,18.0
29.0,20.0
24.0,27.0
13.0,25.0
8.0,18.0
8.0,12.0
6.0,10.0
2.0,8.0
3.0,4.0
4.0,4.0
8.0,5.0
5.0,8.0
5.0,7.0
8.0,6.0
11.0,8.0
7.0,11.0
16.0,9.0
8.0,15.0
9.0,11.0
9.0,10.0
14.0,10.0
11.0,13.0
9.0,12.0
15.0,11.0
16.0,14.0
27.0,16.0
15.0,24.0
19.0,18.0
21.0,20.0
33.0,21.0
33.0,29.0
27.0,33.0
40.0,29.0
62.0,37.0
65.0,54.0
63.0,62.0
76.0,64.0
83.0,73.0
83.0,80.0
91.0,82.0
97.0,88.0
94.0,94.0
90.0,94.0
101.0,91.0
90.0,98.0
97.0,92.0
103.0,95.0
121.0,100.0
104.0,114.0
118.0,107.0
114.0,115.0
90.0,113.0
121.0,97.0
124.0,114.0
121.0,119.0
109.0,121.0
113.0,113.0
103.0,112.0
125.0,105.0
120.0,118.0
121.0,119.0
117.0,120.0
131.0,118.0
136.0,126.0
138.0,132.0
125.0,136.0
139.0,128.0
103.0,135.0
122.0,112.0
125.0,118.0
109.0,121.0
96.0,112.0
116.0,101.0
137.0,111.0
112.0,127.0
112.0,116.0
123.0,114.0
121.0,119.0
107.0,119.0
127.0,111.0
123.0,122.0
100.0,121.0
138.0,106.0
106.0,128.0
108.0,111.0
127.0,109.0
120.0,121.0
138.0,119.0
153.0,132.0
144.0,146.0
152.0,144.0
136.0,150.0
152.0,139.0
155.0,147.0
141.0,152.0
122.0,143.0
142.0,128.0
150.0,137.0
164.0,144.0
170.0,157.0
172.0,166.0
163.0,169.0
139.0,164.0
136.0,146.0
127.0,138.0
125.0,129.0
112.0,125.0
135.0,115.0
105.0,128.0
93.0,111.0
135.0,99.0
112.0,123.0
119.0,114.0
125.0,118.0
109.0,122.0
175.0,112.0
151.0,155.0
130.0,151.0
141.0,137.0
108.0,140.0
142.0,116.0
201.0,134.0
235.0,179.0
149.0,216.0
114.0,170.0
97.0,133.0
94.0,106.0
78.0,95.0
80.0,82.0
67.0,81.0
66.0,71.0
62.0,67.0
55.0,63.0
56.0,57.0
41.0,56.0
38.0,46.0
32.0,40.0
29.0,35.0
38.0,31.0
38.0,36.0
19.0,37.0
20.0,25.0
23.0,22.0
10.0,23.0
17.0,14.0
31.0,17.0
31.0,27.0
14.0,30.0
7.0,20.0
11.0,12.0
13.0,12.0
8.0,12.0
5.0,10.0
3.0,7.0
4.0,5.0
4.0,5.0
8.0,5.0
3.0,8.0
4.0,5.0
3.0,5.0
5.0,5.0
4.0,5.0
8.0,5.0
6.0,8.0
7.0,8.0
10.0,8.0
8.0,10.0
9.0,9.0
13.0,10.0
9.0,13.0
18.0,11.0
20.0,17.0
24.0,19.0
23.0,23.0
38.0,24.0
39.0,34.0
40.0,38.0
40.0,40.0
52.0,41.0
57.0,49.0
51.0,54.0
58.0,53.0
53.0,57.0
66.0,54.0
66.0,62.0
80.0,65.0
112.0,76.0
88.0,101.0
102.0,92.0
125.0,100.0
109.0,117.0
124.0,110.0
146.0,120.0
117.0,137.0
111.0,122.0
124.0,115.0
103.0,120.0
117.0,107.0
125.0,114.0
120.0,121.0
100.0,119.0
131.0,106.0
130.0,123.0
105.0,127.0
113.0,112.0
130.0,113.0
122.0,123.0
126.0,122.0
124.0,125.0
141.0,123.0
129.0,135.0
141.0,130.0
107.0,138.0
138.0,115.0
123.0,131.0
126.0,124.0
136.0,125.0
119.0,132.0
132.0,122.0
114.0,129.0
102.0,117.0
105.0,107.0
108.0,105.0
110.0,106.0
105.0,108.0
121.0,105.0
129.0,116.0
90.0,124.0
104.0,100.0
125.0,103.0
114.0,117.0
107.0,114.0
133.0,109.0
126.0,126.0
118.0,125.0
121.0,120.0
159.0,120.0
112.0,146.0
130.0,121.0
107.0,128.0
103.0,112.0
103.0,105.0
103.0,103.0
87.0,102.0
106.0,91.0
102.0,101.0
86.0,101.0
109.0,91.0
95.0,103.0
88.0,96.0
88.0,91.0
90.0,89.0
73.0,89.0
85.0,78.0
89.0,83.0
69.0,87.0
55.0,74.0
64.0,61.0
54.0,63.0
61.0,56.0
70.0,60.0
51.0,67.0
52.0,56.0
37.0,54.0
42.0,42.0
34.0,42.0
64.0,36.0
57.0,56.0
38.0,56.0
33.0,44.0
35.0,37.0
23.0,35.0
27.0,27.0
26.0,28.0
12.0,27.0
18.0,17.0
15.0,19.0
13.0,16.0
17.0,15.0
14.0,17.0
9.0,16.0
10.0,12.0
7.0,11.0
6.0,9.0
4.0,8.0
1.0,6.0
3.0,4.0
4.0,4.0
10.0,5.0
9.0,10.0
9.0,10.0
4.0,10.0
7.0,7.0
5.0,8.0
4.0,6.0
3.0,6.0
6.0,5.0
2.0,6.0
3.0,4.0
5.0,5.0
9.0,5.0
6.0,9.0
14.0,8.0
8.0,13.0
17.0,11.0
28.0,16.0
22.0,25.0
20.0,24.0
26.0,22.0
42.0,25.0
44.0,37.0
60.0,43.0
69.0,56.0
74.0,65.0
69.0,72.0
84.0,70.0
83.0,80.0
92.0,82.0
130.0,89.0
100.0,118.0
118.0,105.0
113.0,115.0
109.0,113.0
100.0,109.0
122.0,103.0
97.0,115.0
99.0,102.0
109.0,101.0
92.0,106.0
107.0,95.0
113.0,104.0
104.0,109.0
104.0,106.0
104.0,105.0
114.0,103.0
95.0,110.0
113.0,99.0
106.0,109.0
108.0,106.0
95.0,107.0
102.0,99.0
108.0,101.0
108.0,105.0
116.0,107.0
106.0,113.0
95.0,108.0
105.0,99.0
104.0,103.0
100.0,103.0
94.0,101.0
92.0,96.0
104.0,93.0
87.0,100.0
103.0,91.0
75.0,99.0
93.0,82.0
94.0,90.0
94.0,92.0
101.0,93.0
102.0,99.0
104.0,101.0
81.0,103.0
103.0,88.0
86.0,98.0
90.0,89.0
89.0,90.0
77.0,89.0
91.0,80.0
92.0,88.0
71.0,90.0
89.0,77.0
104.0,86.0
83.0,97.0
74.0,87.0
86.0,79.0
107.0,84.0
101.0,99.0
103.0,100.0
84.0,103.0
107.0,90.0
119.0,102.0
120.0,113.0
102.0,118.0
121.0,107.0
119.0,117.0
122.0,117.0
123.0,120.0
95.0,122.0
117.0,103.0
118.0,113.0
118.0,115.0
98.0,117.0
91.0,104.0
91.0,95.0
97.0,92.0
89.0,95.0
86.0,91.0
70.0,87.0
93.0,75.0
96.0,87.0
83.0,93.0
103.0,86.0
80.0,99.0
99.0,85.0
87.0,95.0
101.0,89.0
159.0,97.0
215.0,140.0
130.0,191.0
106.0,149.0
128.0,122.0
68.0,124.0
42.0,82.0
30.0,56.0
49.0,37.0
